"","IndivID","Species","CommonName","FL_cm","TL_cm","Weight_g","Sex","Date","FishingType","d13C","d15N","d34S","d34S_SD","WT.S","WT.S_SD","CN","Notes","Week","Rack","FunctionalGroup","samples","spp_biomass","group_biomass","prop_in_group","TL_cm_mean","K","AspectRatio","Loo","Winfinity","PB","QB"
"179","MS1-12-1-S","Menidia menidia","Silverside",NA,NA,NA,NA,"10/4/23","Seine",-17.16,14.1,NA,NA,NA,NA,3.3,NA,12,1,"PelagicFish",98,1883,2827,0.666077113547931,6.51752577319588,1.1599999666214,1.10694003105164,12.975,16.725,1.35761393701883,9.67040462437292
"180","MS1-12-2-S","Menidia menidia","Silverside",5.2,5.5,0.96,NA,"10/4/23","Seine",-17.43,13.6,NA,NA,NA,NA,3.3,NA,12,2,"PelagicFish",98,1883,2827,0.666077113547931,6.51752577319588,1.1599999666214,1.10694003105164,12.975,16.725,1.35761393701883,9.67040462437292
"181","MS1-12-3-S","Menidia menidia","Silverside",8.4,9,4.02,NA,"10/4/23","Seine",-17.53,14.14,NA,NA,NA,NA,3.3,NA,12,3,"PelagicFish",98,1883,2827,0.666077113547931,6.51752577319588,1.1599999666214,1.10694003105164,12.975,16.725,1.35761393701883,9.67040462437292
"182","MS1-12-4-S","Menidia menidia","Silverside",8.8,9.4,4.64,NA,"10/4/23","Seine",-17.68,13.94,NA,NA,NA,NA,3.3,NA,12,4,"PelagicFish",98,1883,2827,0.666077113547931,6.51752577319588,1.1599999666214,1.10694003105164,12.975,16.725,1.35761393701883,9.67040462437292
"183","MS1-2-1-S","Menidia menidia","Silverside",2.9,3.2,0.22,NA,"7/26/23","Seine",-18.11,13.8,NA,NA,NA,NA,3.3,NA,2,1,"PelagicFish",98,1883,2827,0.666077113547931,6.51752577319588,1.1599999666214,1.10694003105164,12.975,16.725,1.35761393701883,9.67040462437292
"184","MS1-2-2-S","Menidia menidia","Silverside",2.3,2.6,0.07,NA,"7/26/23","Seine",-18.84,13.52,NA,NA,NA,NA,3.4,NA,2,2,"PelagicFish",98,1883,2827,0.666077113547931,6.51752577319588,1.1599999666214,1.10694003105164,12.975,16.725,1.35761393701883,9.67040462437292
"185","MS1-2-4-S","Menidia menidia","Silverside",3.1,3.4,0.2,NA,"7/26/23","Seine",-17.12,12.89,NA,NA,NA,NA,3.3,NA,2,4,"PelagicFish",98,1883,2827,0.666077113547931,6.51752577319588,1.1599999666214,1.10694003105164,12.975,16.725,1.35761393701883,9.67040462437292
"186","MS1-5-1-S","Menidia menidia","Silverside",8.5,9.1,4.23,NA,"8/17/23","Seine",-17.35,13.4,NA,NA,NA,NA,3.2298326,NA,5,1,"PelagicFish",98,1883,2827,0.666077113547931,6.51752577319588,1.1599999666214,1.10694003105164,12.975,16.725,1.35761393701883,9.67040462437292
"187","MS10-12-1-S","Menidia menidia","Silverside",4.8,5,0.79,NA,"10/4/23","Seine",-17.5,14.77,NA,NA,NA,NA,3.3,NA,12,1,"PelagicFish",98,1883,2827,0.666077113547931,6.51752577319588,1.1599999666214,1.10694003105164,12.975,16.725,1.35761393701883,9.67040462437292
"188","MS10-12-2-S","Menidia menidia","Silverside",7.1,7.7,2.64,NA,"10/4/23","Seine",-17.5,13.67,NA,NA,NA,NA,3.3,NA,12,2,"PelagicFish",98,1883,2827,0.666077113547931,6.51752577319588,1.1599999666214,1.10694003105164,12.975,16.725,1.35761393701883,9.67040462437292
"189","MS10-12-3-S","Menidia menidia","Silverside",7.8,8.5,3.44,NA,"10/4/23","Seine",-17.86,14.11,NA,NA,NA,NA,3.2,NA,12,3,"PelagicFish",98,1883,2827,0.666077113547931,6.51752577319588,1.1599999666214,1.10694003105164,12.975,16.725,1.35761393701883,9.67040462437292
"190","MS10-12-4-S","Menidia menidia","Silverside",5.9,6.3,1.64,NA,"10/4/23","Seine",-17.41,14.57,NA,NA,NA,NA,3.3,NA,12,4,"PelagicFish",98,1883,2827,0.666077113547931,6.51752577319588,1.1599999666214,1.10694003105164,12.975,16.725,1.35761393701883,9.67040462437292
"191","MS10-2-1-S","Menidia menidia","Silverside",7.7,8.1,3,NA,"7/26/23","Seine",-17.04,13.64,NA,NA,NA,NA,3.3,NA,2,1,"PelagicFish",98,1883,2827,0.666077113547931,6.51752577319588,1.1599999666214,1.10694003105164,12.975,16.725,1.35761393701883,9.67040462437292
"192","MS10-2-2-S","Menidia menidia","Silverside",10.3,11,8.08,NA,"7/26/23","Seine",-18.09,13.89,NA,NA,NA,NA,3.3,NA,2,2,"PelagicFish",98,1883,2827,0.666077113547931,6.51752577319588,1.1599999666214,1.10694003105164,12.975,16.725,1.35761393701883,9.67040462437292
"193","MS10-5-1-S","Menidia menidia","Silverside",7.9,8.5,3.3,NA,"8/17/23","Seine",-16.98,13.34,NA,NA,NA,NA,3.25538139,NA,5,1,"PelagicFish",98,1883,2827,0.666077113547931,6.51752577319588,1.1599999666214,1.10694003105164,12.975,16.725,1.35761393701883,9.67040462437292
"194","MS2-12-1-S","Menidia menidia","Silverside",6.7,7.3,2.41,NA,"10/4/23","Seine",-17.02,14.1,NA,NA,NA,NA,3.4,NA,12,1,"PelagicFish",98,1883,2827,0.666077113547931,6.51752577319588,1.1599999666214,1.10694003105164,12.975,16.725,1.35761393701883,9.67040462437292
"195","MS2-12-2-S","Menidia menidia","Silverside",4.5,4.8,0.61,NA,"10/4/23","Seine",-17.79,14.7,NA,NA,NA,NA,3.4,NA,12,2,"PelagicFish",98,1883,2827,0.666077113547931,6.51752577319588,1.1599999666214,1.10694003105164,12.975,16.725,1.35761393701883,9.67040462437292
"196","MS2-12-3-S","Menidia menidia","Silverside",6.8,7.4,2.31,NA,"10/4/23","Seine",-17.73,14.85,NA,NA,NA,NA,3.3,NA,12,3,"PelagicFish",98,1883,2827,0.666077113547931,6.51752577319588,1.1599999666214,1.10694003105164,12.975,16.725,1.35761393701883,9.67040462437292
"197","MS2-12-4-S","Menidia menidia","Silverside",5.2,5.7,1.02,NA,"10/4/23","Seine",-17.61,14.98,NA,NA,NA,NA,3.3,NA,12,4,"PelagicFish",98,1883,2827,0.666077113547931,6.51752577319588,1.1599999666214,1.10694003105164,12.975,16.725,1.35761393701883,9.67040462437292
"198","MS2-2-1-S","Menidia menidia","Silverside",3.7,4.1,0.47,NA,"7/26/23","Seine",-17.52,13.3,NA,NA,NA,NA,3.3,NA,2,1,"PelagicFish",98,1883,2827,0.666077113547931,6.51752577319588,1.1599999666214,1.10694003105164,12.975,16.725,1.35761393701883,9.67040462437292
"199","MS2-2-2-S","Menidia menidia","Silverside",3,3.2,0.18,NA,"7/26/23","Seine",-17.4,13.02,NA,NA,NA,NA,3.3,NA,2,2,"PelagicFish",98,1883,2827,0.666077113547931,6.51752577319588,1.1599999666214,1.10694003105164,12.975,16.725,1.35761393701883,9.67040462437292
"200","MS2-5-1-S","Menidia menidia","Silverside",7.3,7.9,2.61,NA,"8/17/23","Seine",-18.73,13.52,NA,NA,NA,NA,3.27322925,NA,5,1,"PelagicFish",98,1883,2827,0.666077113547931,6.51752577319588,1.1599999666214,1.10694003105164,12.975,16.725,1.35761393701883,9.67040462437292
"201","MS3-12-1-S","Menidia menidia","Silverside",5.1,5.5,0.87,NA,"10/4/23","Seine",-17.65,14.51,NA,NA,NA,NA,3.4,NA,12,1,"PelagicFish",98,1883,2827,0.666077113547931,6.51752577319588,1.1599999666214,1.10694003105164,12.975,16.725,1.35761393701883,9.67040462437292
"202","MS3-12-2-S","Menidia menidia","Silverside",5,5.4,0.87,NA,"10/4/23","Seine",-17.58,15.05,NA,NA,NA,NA,3.3,NA,12,2,"PelagicFish",98,1883,2827,0.666077113547931,6.51752577319588,1.1599999666214,1.10694003105164,12.975,16.725,1.35761393701883,9.67040462437292
"203","MS3-12-3-S","Menidia menidia","Silverside",5.8,6.1,1.16,NA,"10/4/23","Seine",-17.54,15.08,NA,NA,NA,NA,3.3,NA,12,3,"PelagicFish",98,1883,2827,0.666077113547931,6.51752577319588,1.1599999666214,1.10694003105164,12.975,16.725,1.35761393701883,9.67040462437292
"204","MS3-12-4-S","Menidia menidia","Silverside",6.5,7,1.87,NA,"10/4/23","Seine",-17.54,14.57,NA,NA,NA,NA,3.3,NA,12,4,"PelagicFish",98,1883,2827,0.666077113547931,6.51752577319588,1.1599999666214,1.10694003105164,12.975,16.725,1.35761393701883,9.67040462437292
"205","MS3-2-1-S","Menidia menidia","Silverside",4.1,4.4,0.55,NA,"7/26/23","Seine",-18.27,13.78,NA,NA,NA,NA,3.3,NA,2,1,"PelagicFish",98,1883,2827,0.666077113547931,6.51752577319588,1.1599999666214,1.10694003105164,12.975,16.725,1.35761393701883,9.67040462437292
"206","MS3-2-2-S","Menidia menidia","Silverside",4.2,4.4,0.58,NA,"7/26/23","Seine",-17.14,14.1,NA,NA,NA,NA,3.4,NA,2,2,"PelagicFish",98,1883,2827,0.666077113547931,6.51752577319588,1.1599999666214,1.10694003105164,12.975,16.725,1.35761393701883,9.67040462437292
"207","MS3-5-1-S","Menidia menidia","Silverside",7.6,8.4,3.48,NA,"8/17/23","Seine",-17.07,13.89,NA,NA,NA,NA,3.25147285,NA,5,1,"PelagicFish",98,1883,2827,0.666077113547931,6.51752577319588,1.1599999666214,1.10694003105164,12.975,16.725,1.35761393701883,9.67040462437292
"208","MS4-12-1-S","Menidia menidia","Silverside",5.7,6.1,1.21,NA,"10/4/23","Seine",-17.07,13.87,NA,NA,NA,NA,3.4,NA,12,1,"PelagicFish",98,1883,2827,0.666077113547931,6.51752577319588,1.1599999666214,1.10694003105164,12.975,16.725,1.35761393701883,9.67040462437292
"209","MS4-12-2-S","Menidia menidia","Silverside",4.9,5.3,0.87,NA,"10/4/23","Seine",-17.71,14.75,NA,NA,NA,NA,3.3,NA,12,2,"PelagicFish",98,1883,2827,0.666077113547931,6.51752577319588,1.1599999666214,1.10694003105164,12.975,16.725,1.35761393701883,9.67040462437292
"210","MS4-12-3-S","Menidia menidia","Silverside",5.6,6.2,1.19,NA,"10/4/23","Seine",-18.07,14.19,NA,NA,NA,NA,3.3,NA,12,3,"PelagicFish",98,1883,2827,0.666077113547931,6.51752577319588,1.1599999666214,1.10694003105164,12.975,16.725,1.35761393701883,9.67040462437292
"211","MS4-12-4-S","Menidia menidia","Silverside",5,5.4,0.87,NA,"10/4/23","Seine",-17.37,14.89,NA,NA,NA,NA,3.3,NA,12,4,"PelagicFish",98,1883,2827,0.666077113547931,6.51752577319588,1.1599999666214,1.10694003105164,12.975,16.725,1.35761393701883,9.67040462437292
"212","MS4-2-1-S","Menidia menidia","Silverside",3.9,4.1,0.46,NA,"7/26/23","Seine",-17.74,14.1,NA,NA,NA,NA,3.5,NA,2,1,"PelagicFish",98,1883,2827,0.666077113547931,6.51752577319588,1.1599999666214,1.10694003105164,12.975,16.725,1.35761393701883,9.67040462437292
"213","MS4-2-2-S","Menidia menidia","Silverside",5,5.3,1.05,NA,"7/26/23","Seine",-17.97,13.93,NA,NA,NA,NA,3.3,NA,2,2,"PelagicFish",98,1883,2827,0.666077113547931,6.51752577319588,1.1599999666214,1.10694003105164,12.975,16.725,1.35761393701883,9.67040462437292
"214","MS4-5-1-S","Menidia menidia","Silverside",6.2,6.5,1.63,NA,"8/17/23","Seine",-17.85,14.56,NA,NA,NA,NA,3.29982418,NA,5,1,"PelagicFish",98,1883,2827,0.666077113547931,6.51752577319588,1.1599999666214,1.10694003105164,12.975,16.725,1.35761393701883,9.67040462437292
"215","MS5-12-1-S","Menidia menidia","Silverside",6.1,6.6,2.05,NA,"10/4/23","Seine",-16.71,13.6,NA,NA,NA,NA,3.4,NA,12,1,"PelagicFish",98,1883,2827,0.666077113547931,6.51752577319588,1.1599999666214,1.10694003105164,12.975,16.725,1.35761393701883,9.67040462437292
"216","MS5-12-2-S","Menidia menidia","Silverside",5.2,5.5,0.96,NA,"10/4/23","Seine",-14.33,12.6,NA,NA,NA,NA,3.3,NA,12,2,"PelagicFish",98,1883,2827,0.666077113547931,6.51752577319588,1.1599999666214,1.10694003105164,12.975,16.725,1.35761393701883,9.67040462437292
"217","MS5-12-3-S","Menidia menidia","Silverside",8.1,8.6,3.36,NA,"10/4/23","Seine",-17.52,14.68,NA,NA,NA,NA,3.3,NA,12,3,"PelagicFish",98,1883,2827,0.666077113547931,6.51752577319588,1.1599999666214,1.10694003105164,12.975,16.725,1.35761393701883,9.67040462437292
"218","MS5-12-4-S","Menidia menidia","Silverside",5.8,6.3,1.37,NA,"10/4/23","Seine",-17.89,14.94,NA,NA,NA,NA,3.3,NA,12,4,"PelagicFish",98,1883,2827,0.666077113547931,6.51752577319588,1.1599999666214,1.10694003105164,12.975,16.725,1.35761393701883,9.67040462437292
"219","MS5-2-1-S","Menidia menidia","Silverside",5,5.3,0.92,NA,"7/26/23","Seine",-17.39,14.24,NA,NA,NA,NA,3.3,NA,2,1,"PelagicFish",98,1883,2827,0.666077113547931,6.51752577319588,1.1599999666214,1.10694003105164,12.975,16.725,1.35761393701883,9.67040462437292
"220","MS5-2-2-S","Menidia menidia","Silverside",6,6.5,1.9,NA,"7/26/23","Seine",-18.17,13.68,NA,NA,NA,NA,3.3,NA,2,2,"PelagicFish",98,1883,2827,0.666077113547931,6.51752577319588,1.1599999666214,1.10694003105164,12.975,16.725,1.35761393701883,9.67040462437292
"221","MS5-5-1-S","Menidia menidia","Silverside",7,7.4,2.35,NA,"8/17/23","Seine",-17.82,13.66,NA,NA,NA,NA,3.27051106,NA,5,1,"PelagicFish",98,1883,2827,0.666077113547931,6.51752577319588,1.1599999666214,1.10694003105164,12.975,16.725,1.35761393701883,9.67040462437292
"222","MS6-12-1-S","Menidia menidia","Silverside",7,7.5,2.53,NA,"10/4/23","Seine",-17.12,14.92,NA,NA,NA,NA,3.3,NA,12,1,"PelagicFish",98,1883,2827,0.666077113547931,6.51752577319588,1.1599999666214,1.10694003105164,12.975,16.725,1.35761393701883,9.67040462437292
"223","MS6-12-2-S","Menidia menidia","Silverside",5.1,5.3,0.97,NA,"10/4/23","Seine",-17.8,14.35,NA,NA,NA,NA,3.3,NA,12,2,"PelagicFish",98,1883,2827,0.666077113547931,6.51752577319588,1.1599999666214,1.10694003105164,12.975,16.725,1.35761393701883,9.67040462437292
"224","MS6-12-3-S","Menidia menidia","Silverside",5.7,6.1,1.22,NA,"10/4/23","Seine",-17.26,14.94,NA,NA,NA,NA,3.3,NA,12,3,"PelagicFish",98,1883,2827,0.666077113547931,6.51752577319588,1.1599999666214,1.10694003105164,12.975,16.725,1.35761393701883,9.67040462437292
"225","MS6-12-4-S","Menidia menidia","Silverside",5.9,5.3,0.77,NA,"10/4/23","Seine",-17.61,14.69,NA,NA,NA,NA,3.3,NA,12,4,"PelagicFish",98,1883,2827,0.666077113547931,6.51752577319588,1.1599999666214,1.10694003105164,12.975,16.725,1.35761393701883,9.67040462437292
"226","MS6-2-1-S","Menidia menidia","Silverside",5.8,6.3,1.51,NA,"7/26/23","Seine",-18.42,13.82,NA,NA,NA,NA,3.3,NA,2,1,"PelagicFish",98,1883,2827,0.666077113547931,6.51752577319588,1.1599999666214,1.10694003105164,12.975,16.725,1.35761393701883,9.67040462437292
"227","MS6-2-2-S","Menidia menidia","Silverside",3.5,3.7,0.31,NA,"7/26/23","Seine",-18.53,13.84,NA,NA,NA,NA,3.3,NA,2,2,"PelagicFish",98,1883,2827,0.666077113547931,6.51752577319588,1.1599999666214,1.10694003105164,12.975,16.725,1.35761393701883,9.67040462437292
"228","MS6-5-1-S","Menidia menidia","Silverside",5.1,5.4,0.9,NA,"8/17/23","Seine",-16.9,14.14,NA,NA,NA,NA,3.32356914,NA,5,1,"PelagicFish",98,1883,2827,0.666077113547931,6.51752577319588,1.1599999666214,1.10694003105164,12.975,16.725,1.35761393701883,9.67040462437292
"229","MS7-12-1-S","Menidia menidia","Silverside",6.2,6.6,1.72,NA,"10/4/23","Seine",-17.5,14.55,NA,NA,NA,NA,3.4,NA,12,1,"PelagicFish",98,1883,2827,0.666077113547931,6.51752577319588,1.1599999666214,1.10694003105164,12.975,16.725,1.35761393701883,9.67040462437292
"230","MS7-12-2-S","Menidia menidia","Silverside",6.2,6.6,1.64,NA,"10/4/23","Seine",-17.37,14.72,NA,NA,NA,NA,3.3,NA,12,2,"PelagicFish",98,1883,2827,0.666077113547931,6.51752577319588,1.1599999666214,1.10694003105164,12.975,16.725,1.35761393701883,9.67040462437292
"231","MS7-12-3-S","Menidia menidia","Silverside",5.8,6.2,1.28,NA,"10/4/23","Seine",-17.81,14.39,NA,NA,NA,NA,3.3,NA,12,3,"PelagicFish",98,1883,2827,0.666077113547931,6.51752577319588,1.1599999666214,1.10694003105164,12.975,16.725,1.35761393701883,9.67040462437292
"232","MS7-12-4-S","Menidia menidia","Silverside",6.7,7.3,1.73,NA,"10/4/23","Seine",-17.97,14.22,NA,NA,NA,NA,3.3,NA,12,4,"PelagicFish",98,1883,2827,0.666077113547931,6.51752577319588,1.1599999666214,1.10694003105164,12.975,16.725,1.35761393701883,9.67040462437292
"233","MS7-2-1-S","Menidia menidia","Silverside",7.4,8,3.33,NA,"7/26/23","Seine",-17.43,13.86,NA,NA,NA,NA,3.3,NA,2,1,"PelagicFish",98,1883,2827,0.666077113547931,6.51752577319588,1.1599999666214,1.10694003105164,12.975,16.725,1.35761393701883,9.67040462437292
"234","MS7-2-2-S","Menidia menidia","Silverside",7.1,7.6,2.79,NA,"7/26/23","Seine",-17.92,12.51,NA,NA,NA,NA,3.3,NA,2,2,"PelagicFish",98,1883,2827,0.666077113547931,6.51752577319588,1.1599999666214,1.10694003105164,12.975,16.725,1.35761393701883,9.67040462437292
"235","MS7-5-1-S","Menidia menidia","Silverside",7.6,8.1,3.12,NA,"8/17/23","Seine",-18.16,14.98,NA,NA,NA,NA,3.15883773,NA,5,1,"PelagicFish",98,1883,2827,0.666077113547931,6.51752577319588,1.1599999666214,1.10694003105164,12.975,16.725,1.35761393701883,9.67040462437292
"236","MS8-12-1-S","Menidia menidia","Silverside",5.1,6,1.35,NA,"10/4/23","Seine",-17.39,14.73,NA,NA,NA,NA,3.3,NA,12,1,"PelagicFish",98,1883,2827,0.666077113547931,6.51752577319588,1.1599999666214,1.10694003105164,12.975,16.725,1.35761393701883,9.67040462437292
"237","MS8-12-2-S","Menidia menidia","Silverside",6.8,7.4,2.16,NA,"10/4/23","Seine",-17.96,13.65,NA,NA,NA,NA,3.3,NA,12,2,"PelagicFish",98,1883,2827,0.666077113547931,6.51752577319588,1.1599999666214,1.10694003105164,12.975,16.725,1.35761393701883,9.67040462437292
"238","MS8-12-3-S","Menidia menidia","Silverside",6.1,6.6,1.53,NA,"10/4/23","Seine",-17.51,14.67,NA,NA,NA,NA,3.3,NA,12,3,"PelagicFish",98,1883,2827,0.666077113547931,6.51752577319588,1.1599999666214,1.10694003105164,12.975,16.725,1.35761393701883,9.67040462437292
"239","MS8-12-4-S","Menidia menidia","Silverside",6.6,7,2.02,NA,"10/4/23","Seine",-17.44,14.14,NA,NA,NA,NA,3.3,NA,12,4,"PelagicFish",98,1883,2827,0.666077113547931,6.51752577319588,1.1599999666214,1.10694003105164,12.975,16.725,1.35761393701883,9.67040462437292
"240","MS8-2-1-S","Menidia menidia","Silverside",6.5,7,1.96,NA,"7/26/23","Seine",-18.12,14.16,NA,NA,NA,NA,3.3,NA,2,1,"PelagicFish",98,1883,2827,0.666077113547931,6.51752577319588,1.1599999666214,1.10694003105164,12.975,16.725,1.35761393701883,9.67040462437292
"241","MS8-2-2-S","Menidia menidia","Silverside",9.1,9.9,5.2,NA,"7/26/23","Seine",-18.82,14.53,NA,NA,NA,NA,3.2,NA,2,2,"PelagicFish",98,1883,2827,0.666077113547931,6.51752577319588,1.1599999666214,1.10694003105164,12.975,16.725,1.35761393701883,9.67040462437292
"242","MS8-5-1-S","Menidia menidia","Silverside",7.5,8.1,3.26,NA,"8/17/23","Seine",-16.79,13.64,NA,NA,NA,NA,3.27782899,NA,5,1,"PelagicFish",98,1883,2827,0.666077113547931,6.51752577319588,1.1599999666214,1.10694003105164,12.975,16.725,1.35761393701883,9.67040462437292
"243","MS9-12-1-S","Menidia menidia","Silverside",4.7,5,0.74,NA,"10/4/23","Seine",-17.76,14.94,NA,NA,NA,NA,3.4,NA,12,1,"PelagicFish",98,1883,2827,0.666077113547931,6.51752577319588,1.1599999666214,1.10694003105164,12.975,16.725,1.35761393701883,9.67040462437292
"244","MS9-12-2-S","Menidia menidia","Silverside",5.8,6.2,1.49,NA,"10/4/23","Seine",-17.68,14.93,NA,NA,NA,NA,3.3,NA,12,2,"PelagicFish",98,1883,2827,0.666077113547931,6.51752577319588,1.1599999666214,1.10694003105164,12.975,16.725,1.35761393701883,9.67040462437292
"245","MS9-12-3-S","Menidia menidia","Silverside",6.7,7.2,1.99,NA,"10/4/23","Seine",-17.99,13.67,NA,NA,NA,NA,3.3,NA,12,3,"PelagicFish",98,1883,2827,0.666077113547931,6.51752577319588,1.1599999666214,1.10694003105164,12.975,16.725,1.35761393701883,9.67040462437292
"246","MS9-12-4-S","Menidia menidia","Silverside",5.7,6.2,1.37,NA,"10/4/23","Seine",-17.76,14.29,NA,NA,NA,NA,3.3,NA,12,4,"PelagicFish",98,1883,2827,0.666077113547931,6.51752577319588,1.1599999666214,1.10694003105164,12.975,16.725,1.35761393701883,9.67040462437292
"247","MS9-2-1-S","Menidia menidia","Silverside",7.1,7.7,2.91,NA,"7/26/23","Seine",-17.2,13.29,NA,NA,NA,NA,3.3,NA,2,1,"PelagicFish",98,1883,2827,0.666077113547931,6.51752577319588,1.1599999666214,1.10694003105164,12.975,16.725,1.35761393701883,9.67040462437292
"248","MS9-2-2-S","Menidia menidia","Silverside",10,10.8,1.06,NA,"7/26/23","Seine",-17.43,14.86,NA,NA,NA,NA,3.2,NA,2,2,"PelagicFish",98,1883,2827,0.666077113547931,6.51752577319588,1.1599999666214,1.10694003105164,12.975,16.725,1.35761393701883,9.67040462437292
"249","MS9-5-1-S","Menidia menidia","Silverside",5.2,5.6,1.06,NA,"8/17/23","Seine",-17.69,14.04,NA,NA,NA,NA,3.30478077,NA,5,1,"PelagicFish",98,1883,2827,0.666077113547931,6.51752577319588,1.1599999666214,1.10694003105164,12.975,16.725,1.35761393701883,9.67040462437292
"250","MU1-12-1-S","Micropogonias undulatus","Atlantic Croaker",NA,NA,NA,NA,"10/4/23","Seine",-16.8,14.46,NA,NA,NA,NA,3.6,NA,12,1,"StructureFish",17,1,190,0.00526315789473684,2.4,0.28999999165535,1.25814998149872,41.5,494.47681,8.09928548123155,9.55323200559756
"251","MU1-12-1-S","Micropogonias undulatus","Atlantic Croaker",NA,NA,NA,NA,"10/4/23","Seine",-16.8,14.46,NA,NA,NA,NA,3.6,NA,12,1,"StructureFish",17,3,190,0.0157894736842105,2.4,0.28999999165535,1.25814998149872,41.5,494.47681,8.09928548123155,9.55323200559756
"252","MU1-12-2-S","Micropogonias undulatus","Atlantic Croaker",NA,1.9,0.04,NA,"10/4/23","Seine",-15.87,14.26,NA,NA,NA,NA,3.2,NA,12,2,"StructureFish",17,1,190,0.00526315789473684,2.4,0.28999999165535,1.25814998149872,41.5,494.47681,8.09928548123155,9.55323200559756
"253","MU1-12-2-S","Micropogonias undulatus","Atlantic Croaker",NA,1.9,0.04,NA,"10/4/23","Seine",-15.87,14.26,NA,NA,NA,NA,3.2,NA,12,2,"StructureFish",17,3,190,0.0157894736842105,2.4,0.28999999165535,1.25814998149872,41.5,494.47681,8.09928548123155,9.55323200559756
"254","MU1-12-3-S","Micropogonias undulatus","Atlantic Croaker",NA,2.9,0.2,NA,"10/4/23","Seine",-17.12,15.19,NA,NA,NA,NA,3.4,NA,12,3,"StructureFish",17,1,190,0.00526315789473684,2.4,0.28999999165535,1.25814998149872,41.5,494.47681,8.09928548123155,9.55323200559756
"255","MU1-12-3-S","Micropogonias undulatus","Atlantic Croaker",NA,2.9,0.2,NA,"10/4/23","Seine",-17.12,15.19,NA,NA,NA,NA,3.4,NA,12,3,"StructureFish",17,3,190,0.0157894736842105,2.4,0.28999999165535,1.25814998149872,41.5,494.47681,8.09928548123155,9.55323200559756
"256","MU1-12-4-S","Micropogonias undulatus","Atlantic Croaker",NA,2.3,0.09,NA,"10/4/23","Seine",-17.24,14.26,NA,NA,NA,NA,3.7,NA,12,4,"StructureFish",17,1,190,0.00526315789473684,2.4,0.28999999165535,1.25814998149872,41.5,494.47681,8.09928548123155,9.55323200559756
"257","MU1-12-4-S","Micropogonias undulatus","Atlantic Croaker",NA,2.3,0.09,NA,"10/4/23","Seine",-17.24,14.26,NA,NA,NA,NA,3.7,NA,12,4,"StructureFish",17,3,190,0.0157894736842105,2.4,0.28999999165535,1.25814998149872,41.5,494.47681,8.09928548123155,9.55323200559756
"258","MU10-12-1-S","Micropogonias undulatus","Atlantic Croaker",NA,2.8,0.17,NA,"10/4/23","Seine",-16.98,15.44,NA,NA,NA,NA,3.4,NA,12,1,"StructureFish",17,1,190,0.00526315789473684,2.4,0.28999999165535,1.25814998149872,41.5,494.47681,8.09928548123155,9.55323200559756
"259","MU10-12-1-S","Micropogonias undulatus","Atlantic Croaker",NA,2.8,0.17,NA,"10/4/23","Seine",-16.98,15.44,NA,NA,NA,NA,3.4,NA,12,1,"StructureFish",17,3,190,0.0157894736842105,2.4,0.28999999165535,1.25814998149872,41.5,494.47681,8.09928548123155,9.55323200559756
"260","MU2-12-1-S","Micropogonias undulatus","Atlantic Croaker",NA,3.5,0.37,NA,"10/4/23","Seine",-16.31,15.77,NA,NA,NA,NA,3.4,NA,12,1,"StructureFish",17,1,190,0.00526315789473684,2.4,0.28999999165535,1.25814998149872,41.5,494.47681,8.09928548123155,9.55323200559756
"261","MU2-12-1-S","Micropogonias undulatus","Atlantic Croaker",NA,3.5,0.37,NA,"10/4/23","Seine",-16.31,15.77,NA,NA,NA,NA,3.4,NA,12,1,"StructureFish",17,3,190,0.0157894736842105,2.4,0.28999999165535,1.25814998149872,41.5,494.47681,8.09928548123155,9.55323200559756
"262","MU2-12-3-S","Micropogonias undulatus","Atlantic Croaker",NA,2,0.08,NA,"10/4/23","Seine",-17.27,15.4,NA,NA,NA,NA,3.3,NA,12,3,"StructureFish",17,1,190,0.00526315789473684,2.4,0.28999999165535,1.25814998149872,41.5,494.47681,8.09928548123155,9.55323200559756
"263","MU2-12-3-S","Micropogonias undulatus","Atlantic Croaker",NA,2,0.08,NA,"10/4/23","Seine",-17.27,15.4,NA,NA,NA,NA,3.3,NA,12,3,"StructureFish",17,3,190,0.0157894736842105,2.4,0.28999999165535,1.25814998149872,41.5,494.47681,8.09928548123155,9.55323200559756
"264","MU3-12-1-S","Micropogonias undulatus","Atlantic Croaker",NA,1.9,0.07,NA,"10/4/23","Seine",-16.92,15.48,NA,NA,NA,NA,3.3,NA,12,1,"StructureFish",17,1,190,0.00526315789473684,2.4,0.28999999165535,1.25814998149872,41.5,494.47681,8.09928548123155,9.55323200559756
"265","MU3-12-1-S","Micropogonias undulatus","Atlantic Croaker",NA,1.9,0.07,NA,"10/4/23","Seine",-16.92,15.48,NA,NA,NA,NA,3.3,NA,12,1,"StructureFish",17,3,190,0.0157894736842105,2.4,0.28999999165535,1.25814998149872,41.5,494.47681,8.09928548123155,9.55323200559756
"266","MU3-12-4-S","Micropogonias undulatus","Atlantic Croaker",NA,2.3,0.11,NA,"10/4/23","Seine",-16.7,14.88,NA,NA,NA,NA,3.3,NA,12,4,"StructureFish",17,1,190,0.00526315789473684,2.4,0.28999999165535,1.25814998149872,41.5,494.47681,8.09928548123155,9.55323200559756
